i,O_ICAO,D_ICAO,O_city,D_city,O_latitude,O_longtitude,D_latitude,D_longtitude,Pax
1553,LGRX,UUWW,Patras,Moscow,38.151111,21.425556,55.591531,37.261486,21724
1554,LGRX,EGSS,Patras,London,38.151111,21.425556,51.885,0.235,: 
1555,LGSA,LOWW,Chania,Vienna,35.531747,24.149678,48.110278,16.569722,65516
1556,LGSA,EBBR,Chania,Brussels,35.531747,24.149678,50.901389,4.484444,77546
1557,LGSA,EBCI,Chania,Charleroi,35.531747,24.149678,50.459197,4.453817,40808
1558,LGSA,LCPH,Chania,Paphos,35.531747,24.149678,34.718039,32.485731,109502
1559,LGSA,LKPR,Chania,Prague,35.531747,24.149678,50.100833,14.26,: 
1560,LGSA,EDDF,Chania,Frankfurt,35.531747,24.149678,50.026421,8.543125,: 
1561,LGSA,EDDM,Chania,Munich,35.531747,24.149678,48.353783,11.786086,: 
1562,LGSA,EDLV,Chania,Weeze,35.531747,24.149678,51.602222,6.141944,41382
1563,LGSA,EKBI,Chania,Billund,35.531747,24.149678,55.740322,9.151778,190400
1564,LGSA,EKCH,Chania,Copenhagen,35.531747,24.149678,55.617917,12.655972,184182
1565,LGSA,EKYT,Chania,Aalborg,35.531747,24.149678,57.092789,9.849164,44810
1566,LGSA,LGAV,Chania,Athens,35.531747,24.149678,37.936358,23.944467,311751
1567,LGSA,LGTS,Chania,Thessaloniki,35.531747,24.149678,40.519725,22.97095,67100
1568,LGSA,EFHK,Chania,Helsinki,35.531747,24.149678,60.317222,24.963333,243562
1569,LGSA,EFOU,Chania,Oulu,35.531747,24.149678,64.930061,25.354564,: 
1570,LGSA,LIME,Chania,Bergamo,35.531747,24.149678,45.673889,9.704166,54954
1571,LGSA,EHAM,Chania,Amsterdam,35.531747,24.149678,52.308613,4.763889,60904
1572,LGSA,ENBR,Chania,Bergen,35.531747,24.149678,60.293386,5.218142,75932
1573,LGSA,ENGM,Chania,Oslo,35.531747,24.149678,60.193917,11.100361,238568
1574,LGSA,ENRY,Chania,Rygge,35.531747,24.149678,59.378933,10.785389,58910
1575,LGSA,ENVA,Chania,Trondheim,35.531747,24.149678,63.457556,10.92425,60914
1576,LGSA,ENZV,Chania,Stavanger,35.531747,24.149678,58.876778,5.637856,56136
1577,LGSA,EPKT,Chania,Katowice,35.531747,24.149678,50.474253,19.080019,43020
1578,LGSA,EPWA,Chania,Warsaw,35.531747,24.149678,52.16575,20.967122,61974
1579,LGSA,EPWR,Chania,Wroclaw,35.531747,24.149678,51.102683,16.885836,49164
1580,LGSA,ULLI,Chania,St. Petersburg,35.531747,24.149678,59.800292,30.262503,46186
1581,LGSA,UUEE,Chania,Moscow,35.531747,24.149678,55.972642,37.414589,83420
1582,LGSA,ESGG,Chania,Gothenborg,35.531747,24.149678,57.662836,12.279819,130800
1583,LGSA,ESMS,Chania,Malmoe,35.531747,24.149678,55.530193,13.371639,45356
1584,LGSA,ESSA,Chania,Stockholm,35.531747,24.149678,59.651944,17.918611,203012
1585,LGSA,EGCC,Chania,Manchester,35.531747,24.149678,53.353744,-2.27495,43524
1586,LGSA,EGKK,Chania,London,35.531747,24.149678,51.148056,-0.190278,136368
1587,LGSA,EGSS,Chania,London,35.531747,24.149678,51.885,0.235,52074
1588,LGSK,LOWW,Skiathos,Vienna,39.1771,23.503675,48.110278,16.569722,22544
1589,LGSK,EKCH,Skiathos,Copenhagen,39.1771,23.503675,55.617917,12.655972,23042
1590,LGSK,LGAV,Skiathos,Athens,39.1771,23.503675,37.936358,23.944467,24620
1591,LGSK,LIMC,Skiathos,Milano,39.1771,23.503675,45.630606,8.728111,24862
1592,LGSK,ENGM,Skiathos,Oslo,39.1771,23.503675,60.193917,11.100361,33448
1593,LGSK,ESSA,Skiathos,Stockholm,39.1771,23.503675,59.651944,17.918611,21378
1594,LGSK,EGBB,Skiathos,Birmingham,39.1771,23.503675,52.453856,-1.748028,24272
1595,LGSK,EGCC,Skiathos,Manchester,39.1771,23.503675,53.353744,-2.27495,82850
1596,LGSK,EGKK,Skiathos,London,39.1771,23.503675,51.148056,-0.190278,99826
1597,LGSM,LOWW,Samos,Vienna,37.689999,26.911667,48.110278,16.569722,25904
1598,LGSM,LKPR,Samos,Prague,37.689999,26.911667,50.100833,14.26,: 
1599,LGSM,EDDL,Samos,Duesseldorf,37.689999,26.911667,51.289453,6.766775,28954
1600,LGSM,EKCH,Samos,Copenhagen,37.689999,26.911667,55.617917,12.655972,: 
1601,LGSM,LGAV,Samos,Athens,37.689999,26.911667,37.936358,23.944467,101484
1602,LGSM,LGTS,Samos,Thessaloniki,37.689999,26.911667,40.519725,22.97095,30850
1603,LGSM,EFHK,Samos,Helsinki,37.689999,26.911667,60.317222,24.963333,25986
1604,LGSM,EHAM,Samos,Amsterdam,37.689999,26.911667,52.308613,4.763889,91014
1605,LGSM,ESSA,Samos,Stockholm,37.689999,26.911667,59.651944,17.918611,40498
1606,LGSM,EGKK,Samos,London,37.689999,26.911667,51.148056,-0.190278,23012
1607,LGSR,LOWW,Thira,Vienna,36.399169,25.479333,48.110278,16.569722,80102
1608,LGSR,EBBR,Thira,Brussels,36.399169,25.479333,50.901389,4.484444,29124
1609,LGSR,LSZH,Thira,Zurich,36.399169,25.479333,47.464722,8.549167,23844
1610,LGSR,EKCH,Thira,Copenhagen,36.399169,25.479333,55.617917,12.655972,33178
1611,LGSR,LGAV,Thira,Athens,36.399169,25.479333,37.936358,23.944467,372438
1612,LGSR,LGTS,Thira,Thessaloniki,36.399169,25.479333,40.519725,22.97095,: 
1613,LGSR,LFPO,Thira,Paris,36.399169,25.479333,48.725278,2.359444,22072
1614,LGSR,LIMC,Thira,Milano,36.399169,25.479333,45.630606,8.728111,52670
1615,LGSR,LIPZ,Thira,Venice,36.399169,25.479333,45.505278,12.351944,21188
1616,LGSR,LIRF,Thira,Rome,36.399169,25.479333,41.804475,12.250797,49944
1617,LGSR,LIRN,Thira,Naples,36.399169,25.479333,40.886033,14.290781,20344
1618,LGSR,EHAM,Thira,Amsterdam,36.399169,25.479333,52.308613,4.763889,31594
1619,LGSR,ENGM,Thira,Oslo,36.399169,25.479333,60.193917,11.100361,40188
1620,LGSR,UUDD,Thira,Moscow,36.399169,25.479333,55.408611,37.906111,45180
1621,LGSR,ESSA,Thira,Stockholm,36.399169,25.479333,59.651944,17.918611,29426
1622,LGSR,EGBB,Thira,Birmingham,36.399169,25.479333,52.453856,-1.748028,25838
1623,LGSR,EGCC,Thira,Manchester,36.399169,25.479333,53.353744,-2.27495,67070
1624,LGSR,EGKK,Thira,London,36.399169,25.479333,51.148056,-0.190278,123498
1625,LGTS,LOWW,Thessaloniki,Vienna,40.519725,22.97095,48.110278,16.569722,161714
1626,LGTS,EBCI,Thessaloniki,Charleroi,40.519725,22.97095,50.459197,4.453817,102056
1627,LGTS,LSZH,Thessaloniki,Zurich,40.519725,22.97095,47.464722,8.549167,: 
1628,LGTS,LCLK,Thessaloniki,Larnaca,40.519725,22.97095,34.875117,33.62485,251626
1629,LGTS,LCPH,Thessaloniki,Paphos,40.519725,22.97095,34.718039,32.485731,265512
1630,LGTS,LKPR,Thessaloniki,Prague,40.519725,22.97095,50.100833,14.26,: 
1631,LGTS,EDDB,Thessaloniki,Berlin,40.519725,22.97095,52.380001,13.5225,166012
1631,LGTS,EDDB,Thessaloniki,Berlin,40.519725,22.97095,52.366667,13.503333,166012
1632,LGTS,EDDF,Thessaloniki,Frankfurt,40.519725,22.97095,50.026421,8.543125,217318
1633,LGTS,EDDK,Thessaloniki,Cologne,40.519725,22.97095,50.865917,7.142744,128696
1634,LGTS,EDDL,Thessaloniki,Duesseldorf,40.519725,22.97095,51.289453,6.766775,284438
1635,LGTS,EDDM,Thessaloniki,Munich,40.519725,22.97095,48.353783,11.786086,369020
1636,LGTS,EDDS,Thessaloniki,Stuttgart,40.519725,22.97095,48.689878,9.221964,336806
1637,LGTS,EDDT,Thessaloniki,Berlin,40.519725,22.97095,52.559686,13.287711,: 
1638,LGTS,EDLW,Thessaloniki,Dortmund,40.519725,22.97095,51.518314,7.612242,: 
1639,LGTS,LGAV,Thessaloniki,Athens,40.519725,22.97095,37.936358,23.944467,893312
1640,LGTS,LGIR,Thessaloniki,Heraklion,40.519725,22.97095,35.339719,25.180297,155690
1641,LGTS,LGMT,Thessaloniki,Mytilini,40.519725,22.97095,39.056667,26.598333,57598
1642,LGTS,LGRP,Thessaloniki,Rhodos,40.519725,22.97095,36.405419,28.086192,99534
1643,LGTS,LGSA,Thessaloniki,Chania,40.519725,22.97095,35.531747,24.149678,85644
1644,LGTS,LHBP,Thessaloniki,Budapest,40.519725,22.97095,47.436933,19.255592,: 
1645,LGTS,LIMC,Thessaloniki,Milano,40.519725,22.97095,45.630606,8.728111,: 
1646,LGTS,LIME,Thessaloniki,Bergamo,40.519725,22.97095,45.673889,9.704166,144152
1647,LGTS,LIRA,Thessaloniki,Rome,40.519725,22.97095,41.799361,12.594936,197016
1648,LGTS,LIRF,Thessaloniki,Rome,40.519725,22.97095,41.804475,12.250797,105750
1649,LGTS,ULLI,Thessaloniki,St. Petersburg,40.519725,22.97095,59.800292,30.262503,83878
1650,LGTS,UUDD,Thessaloniki,Moscow,40.519725,22.97095,55.408611,37.906111,313748
1651,LGTS,LTBA,Thessaloniki,Istanbul,40.519725,22.97095,40.976922,28.814606,160172
1652,LGTS,UKBB,Thessaloniki,Kiev,40.519725,22.97095,50.345,30.894722,99602
1653,LGTS,EGCC,Thessaloniki,Manchester,40.519725,22.97095,53.353744,-2.27495,: 
1654,LGTS,EGKK,Thessaloniki,London,40.519725,22.97095,51.148056,-0.190278,225718
1655,LGTS,EGSS,Thessaloniki,London,40.519725,22.97095,51.885,0.235,119044
1656,LGZA,LOWW,Zakynthos,Vienna,37.750853,20.88425,48.110278,16.569722,53322
1657,LGZA,EBBR,Zakynthos,Brussels,37.750853,20.88425,50.901389,4.484444,34560
1658,LGZA,LSZH,Zakynthos,Zurich,37.750853,20.88425,47.464722,8.549167,28804
1659,LGZA,LKPR,Zakynthos,Prague,37.750853,20.88425,50.100833,14.26,94468
1660,LGZA,LKTB,Zakynthos,Brno,37.750853,20.88425,49.151269,16.694433,20036
1661,LGZA,LGAV,Zakynthos,Athens,37.750853,20.88425,37.936358,23.944467,25118
1662,LGZA,LHBP,Zakynthos,Budapest,37.750853,20.88425,47.436933,19.255592,27100
1663,LGZA,EIDW,Zakynthos,Dublin,37.750853,20.88425,53.421333,-6.270075,: 
1664,LGZA,EHAM,Zakynthos,Amsterdam,37.750853,20.88425,52.308613,4.763889,117064
1665,LGZA,EPKT,Zakynthos,Katowice,37.750853,20.88425,50.474253,19.080019,40998
1666,LGZA,EPWA,Zakynthos,Warsaw,37.750853,20.88425,52.16575,20.967122,47068
1667,LGZA,ULLI,Zakynthos,St. Petersburg,37.750853,20.88425,59.800292,30.262503,94746
1668,LGZA,UUDD,Zakynthos,Moscow,37.750853,20.88425,55.408611,37.906111,88754
1669,LGZA,ESSA,Zakynthos,Stockholm,37.750853,20.88425,59.651944,17.918611,36328
1670,LGZA,EGBB,Zakynthos,Birmingham,37.750853,20.88425,52.453856,-1.748028,109404
1671,LGZA,EGCC,Zakynthos,Manchester,37.750853,20.88425,53.353744,-2.27495,202290
1672,LGZA,EGFF,Zakynthos,Cardiff,37.750853,20.88425,51.396667,-3.343333,31722
1673,LGZA,EGGD,Zakynthos,Bristol,37.750853,20.88425,51.382669,-2.719089,56646
1674,LGZA,EGGW,Zakynthos,London,37.750853,20.88425,51.874722,-0.368333,28348
1675,LGZA,EGKK,Zakynthos,London,37.750853,20.88425,51.148056,-0.190278,289840
1676,LGZA,EGNT,Zakynthos,Newcastle,37.750853,20.88425,55.0375,-1.691667,47960
1677,LGZA,EGNX,Zakynthos,East Midlands,37.750853,20.88425,52.831111,-1.328056,64208
1678,LGZA,EGPF,Zakynthos,Glasgow,37.750853,20.88425,55.871944,-4.433056,44970
1679,LGZA,EGSS,Zakynthos,London,37.750853,20.88425,51.885,0.235,28856
1680,LGAL,LGAV,Alexandroupolis,Athens,40.855869,25.956264,37.936358,23.944467,78732
1681,LGAL,OMAA,Alexandroupolis,Abu Dhabi,40.855869,25.956264,24.432972,54.651138,94034
1682,LGAV,OMDB,Athens,Dubai,37.936358,23.944467,25.252778,55.364444,185112
1683,LGAV,LATI,Athens,Tirana,37.936358,23.944467,41.414742,19.720561,62632
1684,LGAV,LOWW,Athens,Vienna,37.936358,23.944467,48.110278,16.569722,171298
1685,LGAV,EBBR,Athens,Brussels,37.936358,23.944467,50.901389,4.484444,203206
1686,LGAV,LBSF,Athens,Sofia,37.936358,23.944467,42.695194,23.406167,77328
1687,LGAV,CYYZ,Athens,Toronto,37.936358,23.944467,43.677223,-79.630556,52114
1688,LGAV,LSGG,Athens,Geneva,37.936358,23.944467,46.238064,6.10895,146374
1689,LGAV,LSZH,Athens,Zurich,37.936358,23.944467,47.464722,8.549167,331758
1690,LGAV,LCLK,Athens,Larnaca,37.936358,23.944467,34.875117,33.62485,581258
1691,LGAV,LKPR,Athens,Prague,37.936358,23.944467,50.100833,14.26,48870
1692,LGAV,EDDB,Athens,Berlin,37.936358,23.944467,52.380001,13.5225,75488
1692,LGAV,EDDB,Athens,Berlin,37.936358,23.944467,52.366667,13.503333,75488
1693,LGAV,EDDF,Athens,Frankfurt,37.936358,23.944467,50.026421,8.543125,415386
1694,LGAV,EDDL,Athens,Duesseldorf,37.936358,23.944467,51.289453,6.766775,94898
1695,LGAV,EDDM,Athens,Munich,37.936358,23.944467,48.353783,11.786086,380040
1696,LGAV,EDDS,Athens,Stuttgart,37.936358,23.944467,48.689878,9.221964,: 
1697,LGAV,EDDT,Athens,Berlin,37.936358,23.944467,52.559686,13.287711,: 
1698,LGAV,EKCH,Athens,Copenhagen,37.936358,23.944467,55.617917,12.655972,120696
1699,LGAV,HECA,Athens,Cairo,37.936358,23.944467,30.121944,31.405556,85944
1700,LGAV,LGAL,Athens,Alexandroupolis,37.936358,23.944467,40.855869,25.956264,80509
1701,LGAV,LGHI,Athens,Chios,37.936358,23.944467,38.343175,26.140572,59386
1702,LGAV,LGIO,Athens,Ioannina,37.936358,23.944467,39.696388,20.8225,: 
1703,LGAV,LGIR,Athens,Heraklion,37.936358,23.944467,35.339719,25.180297,321941
1704,LGAV,LGKO,Athens,Kos,37.936358,23.944467,36.793335,27.091667,76587
1705,LGAV,LGKR,Athens,Kerkyra/corfu,37.936358,23.944467,39.601944,19.911667,99970
1706,LGAV,LGKV,Athens,Kavala,37.936358,23.944467,40.913306,24.619223,: 
1707,LGAV,LGLM,Athens,Limnos,37.936358,23.944467,39.917072,25.236308,: 
1708,LGAV,LGMK,Athens,Mykonos,37.936358,23.944467,37.435128,25.348103,113500
1709,LGAV,LGMT,Athens,Mytilini,37.936358,23.944467,39.056667,26.598333,106710
1710,LGAV,LGRP,Athens,Rhodos,37.936358,23.944467,36.405419,28.086192,219144
1711,LGAV,LGSA,Athens,Chania,37.936358,23.944467,35.531747,24.149678,157332
1712,LGAV,LGSM,Athens,Samos,37.936358,23.944467,37.689999,26.911667,52021
1713,LGAV,LGSR,Athens,Thira,37.936358,23.944467,36.399169,25.479333,201904
1714,LGAV,LGTS,Athens,Thessaloniki,37.936358,23.944467,40.519725,22.97095,441058
1715,LGAV,LEBL,Athens,Barcelona,37.936358,23.944467,41.297078,2.078464,144700
1716,LGAV,LEMD,Athens,Madrid,37.936358,23.944467,40.493556,-3.566764,139714
1717,LGAV,LFPG,Athens,Paris,37.936358,23.944467,49.012779,2.55,570570
1718,LGAV,LFPO,Athens,Paris,37.936358,23.944467,48.725278,2.359444,54990
1719,LGAV,LHBP,Athens,Budapest,37.936358,23.944467,47.436933,19.255592,: 
1720,LGAV,LLBG,Athens,Tel-aviv,37.936358,23.944467,32.011389,34.886667,145652
1721,LGAV,LIMC,Athens,Milano,37.936358,23.944467,45.630606,8.728111,248266
1722,LGAV,LIML,Athens,Milan,37.936358,23.944467,45.445103,9.276739,: 
1723,LGAV,LIRF,Athens,Rome,37.936358,23.944467,41.804475,12.250797,544314
1724,LGAV,OLBA,Athens,Beirut,37.936358,23.944467,33.820931,35.488389,40792
1725,LGAV,EHAM,Athens,Amsterdam,37.936358,23.944467,52.308613,4.763889,236320
1726,LGAV,EPWA,Athens,Warsaw,37.936358,23.944467,52.16575,20.967122,65198
1727,LGAV,OTBD,Athens,Doha,37.936358,23.944467,25.261125,51.565056,185078
1728,LGAV,LROP,Athens,Bucharest,37.936358,23.944467,44.572161,26.102178,120314
1729,LGAV,LYBE,Athens,Belgrade,37.936358,23.944467,44.818444,20.309139,62084
1730,LGAV,UUDD,Athens,Moscow,37.936358,23.944467,55.408611,37.906111,65762
1731,LGAV,UUEE,Athens,Moscow,37.936358,23.944467,55.972642,37.414589,126922
1732,LGAV,ESSA,Athens,Stockholm,37.936358,23.944467,59.651944,17.918611,49698
1733,LGAV,VTBD,Athens,Bangkok,37.936358,23.944467,13.912583,100.60675,: 
1734,LGAV,LTBA,Athens,Istanbul,37.936358,23.944467,40.976922,28.814606,482522
1735,LGAV,LTFJ,Athens,Istanbul,37.936358,23.944467,40.898553,29.309219,46488
1736,LGAV,EGCC,Athens,Manchester,37.936358,23.944467,53.353744,-2.27495,62692
1737,LGAV,EGGW,Athens,London,37.936358,23.944467,51.874722,-0.368333,: 
1738,LGAV,EGKK,Athens,London,37.936358,23.944467,51.148056,-0.190278,154156
1739,LGAV,EGLL,Athens,London,37.936358,23.944467,51.4775,-0.461389,655344
1740,LGAV,EGSS,Athens,London,37.936358,23.944467,51.885,0.235,: 
1741,LGAV,KEWR,Athens,Newark,37.936358,23.944467,40.6925,-74.168667,: 
1742,LGAV,KJFK,Athens,New York,37.936358,23.944467,40.639751,-73.778925,76816
1743,LGAV,KPHL,Athens,Philadelphia,37.936358,23.944467,39.871944,-75.241139,51534
1744,LGBL,LOWW,Nea Anghialos,Vienna,39.219619,22.794339,48.110278,16.569722,9944
1745,LGBL,EBCI,Nea Anghialos,Charleroi,39.219619,22.794339,50.459197,4.453817,14458
1746,LGBL,EDDN,Nea Anghialos,Nuernberg,39.219619,22.794339,49.4987,11.066897,: 
1747,LGBL,EDFH,Nea Anghialos,Hahn,39.219619,22.794339,49.948672,7.263892,14312
1748,LGBL,LFPO,Nea Anghialos,Paris,39.219619,22.794339,48.725278,2.359444,8698
1749,LGBL,LIME,Nea Anghialos,Bergamo,39.219619,22.794339,45.673889,9.704166,12892
1750,LGBL,LIRA,Nea Anghialos,Rome,39.219619,22.794339,41.799361,12.594936,: 
1751,LGBL,EGKK,Nea Anghialos,London,39.219619,22.794339,51.148056,-0.190278,4752
1752,LGHI,LGAV,Chios,Athens,38.343175,26.140572,37.936358,23.944467,53707
1753,LGHI,LGTS,Chios,Thessaloniki,38.343175,26.140572,40.519725,22.97095,19049
1754,LGHI,EHAM,Chios,Amsterdam,38.343175,26.140572,52.308613,4.763889,8214
1755,LGIO,LGAV,Ioannina,Athens,39.696388,20.8225,37.936358,23.944467,: 
1756,LGIR,LOWW,Heraklion,Vienna,35.339719,25.180297,48.110278,16.569722,44600
1757,LGIR,EBBR,Heraklion,Brussels,35.339719,25.180297,50.901389,4.484444,124924
1758,LGIR,LSZH,Heraklion,Zurich,35.339719,25.180297,47.464722,8.549167,81760
1759,LGIR,LCLK,Heraklion,Larnaca,35.339719,25.180297,34.875117,33.62485,: 
1760,LGIR,LKPR,Heraklion,Prague,35.339719,25.180297,50.100833,14.26,93092
1761,LGIR,EDDB,Heraklion,Berlin,35.339719,25.180297,52.380001,13.5225,41658
1761,LGIR,EDDB,Heraklion,Berlin,35.339719,25.180297,52.366667,13.503333,41658
1762,LGIR,EDDF,Heraklion,Frankfurt,35.339719,25.180297,50.026421,8.543125,108858
1763,LGIR,EDDH,Heraklion,Hamburg,35.339719,25.180297,53.630389,9.988228,75334
1764,LGIR,EDDK,Heraklion,Cologne,35.339719,25.180297,50.865917,7.142744,48750
1765,LGIR,EDDL,Heraklion,Duesseldorf,35.339719,25.180297,51.289453,6.766775,129210
1766,LGIR,EDDM,Heraklion,Munich,35.339719,25.180297,48.353783,11.786086,124420
1767,LGIR,EDDP,Heraklion,Leipzig,35.339719,25.180297,51.432447,12.241633,: 
1768,LGIR,EDDS,Heraklion,Stuttgart,35.339719,25.180297,48.689878,9.221964,104754
1769,LGIR,EDDV,Heraklion,Hannover,35.339719,25.180297,52.461056,9.685078,60598
1770,LGIR,LGAV,Heraklion,Athens,35.339719,25.180297,37.936358,23.944467,281275
1771,LGIR,LGRP,Heraklion,Rhodos,35.339719,25.180297,36.405419,28.086192,: 
1772,LGIR,LGTS,Heraklion,Thessaloniki,35.339719,25.180297,40.519725,22.97095,87557
1773,LGIR,LFLL,Heraklion,Lyon,35.339719,25.180297,45.726387,5.090833,81090
1774,LGIR,LFPG,Heraklion,Paris,35.339719,25.180297,49.012779,2.55,158494
1775,LGIR,LFPO,Heraklion,Paris,35.339719,25.180297,48.725278,2.359444,74448
1776,LGIR,LFRS,Heraklion,Nantes,35.339719,25.180297,47.153189,-1.610725,81972
1777,LGIR,LFSB,Heraklion,Mulhouse,35.339719,25.180297,47.589583,7.529914,46816
1778,LGIR,LLBG,Heraklion,Tel-aviv,35.339719,25.180297,32.011389,34.886667,262336
1779,LGIR,LIMC,Heraklion,Milano,35.339719,25.180297,45.630606,8.728111,76256
1780,LGIR,EHAM,Heraklion,Amsterdam,35.339719,25.180297,52.308613,4.763889,219268
1781,LGIR,EPWA,Heraklion,Warsaw,35.339719,25.180297,52.16575,20.967122,51376
1782,LGIR,ULLI,Heraklion,St. Petersburg,35.339719,25.180297,59.800292,30.262503,109528
1783,LGIR,USSS,Heraklion,Yekaterinburg,35.339719,25.180297,56.743108,60.802728,59464
1784,LGIR,UUDD,Heraklion,Moscow,35.339719,25.180297,55.408611,37.906111,286674
1785,LGIR,UUEE,Heraklion,Moscow,35.339719,25.180297,55.972642,37.414589,160166
1786,LGIR,UKBB,Heraklion,Kiev,35.339719,25.180297,50.345,30.894722,94342
1787,LGIR,EGBB,Heraklion,Birmingham,35.339719,25.180297,52.453856,-1.748028,61258
1788,LGIR,EGCC,Heraklion,Manchester,35.339719,25.180297,53.353744,-2.27495,143200
1789,LGIR,EGKK,Heraklion,London,35.339719,25.180297,51.148056,-0.190278,232404
1790,LGIR,EGNM,Heraklion,Leeds,35.339719,25.180297,53.865897,-1.660569,39894
1791,LGIR,EGPF,Heraklion,Glasgow,35.339719,25.180297,55.871944,-4.433056,43234
1792,LGKF,LGAV,Keffallinia,Athens,38.120069,20.500481,37.936358,23.944467,14222
1793,LGKF,LIME,Keffallinia,Bergamo,38.120069,20.500481,45.673889,9.704166,15650
1794,LGKF,LIRP,Keffallinia,Pisa,38.120069,20.500481,43.683917,10.39275,14768
1795,LGKF,EHAM,Keffallinia,Amsterdam,38.120069,20.500481,52.308613,4.763889,25908
1796,LGKF,EPWA,Keffallinia,Warsaw,38.120069,20.500481,52.16575,20.967122,12178
1797,LGKF,ESSA,Keffallinia,Stockholm,38.120069,20.500481,59.651944,17.918611,: 
1798,LGKF,EGBB,Keffallinia,Birmingham,38.120069,20.500481,52.453856,-1.748028,17262
1799,LGKF,EGCC,Keffallinia,Manchester,38.120069,20.500481,53.353744,-2.27495,66710
1800,LGKF,EGGD,Keffallinia,Bristol,38.120069,20.500481,51.382669,-2.719089,: 
1801,LGKF,EGGW,Keffallinia,London,38.120069,20.500481,51.874722,-0.368333,: 
1802,LGKF,EGKK,Keffallinia,London,38.120069,20.500481,51.148056,-0.190278,107238
1803,LGKF,EGSS,Keffallinia,London,38.120069,20.500481,51.885,0.235,28102
1804,LGKL,LOWW,Kalamata,Vienna,37.068319,22.025525,48.110278,16.569722,12084
1805,LGKL,EDDM,Kalamata,Munich,37.068319,22.025525,48.353783,11.786086,13130
1806,LGKL,EDDN,Kalamata,Nuernberg,37.068319,22.025525,49.4987,11.066897,: 
1807,LGKL,LGAV,Kalamata,Athens,37.068319,22.025525,37.936358,23.944467,: 
1808,LGKL,LGTS,Kalamata,Thessaloniki,37.068319,22.025525,40.519725,22.97095,8449
1809,LGKL,LIME,Kalamata,Bergamo,37.068319,22.025525,45.673889,9.704166,14684
1810,LGKL,EHAM,Kalamata,Amsterdam,37.068319,22.025525,52.308613,4.763889,7532
1811,LGKL,UUDD,Kalamata,Moscow,37.068319,22.025525,55.408611,37.906111,7570
1812,LGKL,ESSA,Kalamata,Stockholm,37.068319,22.025525,59.651944,17.918611,7986
1813,LGKL,EGCC,Kalamata,Manchester,37.068319,22.025525,53.353744,-2.27495,9420
1814,LGKL,EGKK,Kalamata,London,37.068319,22.025525,51.148056,-0.190278,21404
1815,LGKO,LOWW,Kos,Vienna,36.793335,27.091667,48.110278,16.569722,24876
1816,LGKO,EBBR,Kos,Brussels,36.793335,27.091667,50.901389,4.484444,66316
1817,LGKO,LSZH,Kos,Zurich,36.793335,27.091667,47.464722,8.549167,43096
1818,LGKO,LKPR,Kos,Prague,36.793335,27.091667,50.100833,14.26,61132
1819,LGKO,EDDF,Kos,Frankfurt,36.793335,27.091667,50.026421,8.543125,40492
1820,LGKO,EDDH,Kos,Hamburg,36.793335,27.091667,53.630389,9.988228,27188
1821,LGKO,EDDK,Kos,Cologne,36.793335,27.091667,50.865917,7.142744,24898
1822,LGKO,EDDL,Kos,Duesseldorf,36.793335,27.091667,51.289453,6.766775,44342
1823,LGKO,EDDM,Kos,Munich,36.793335,27.091667,48.353783,11.786086,54394
1824,LGKO,EDDS,Kos,Stuttgart,36.793335,27.091667,48.689878,9.221964,40058
1825,LGKO,EDDV,Kos,Hannover,36.793335,27.091667,52.461056,9.685078,26428
1826,LGKO,EDFH,Kos,Hahn,36.793335,27.091667,49.948672,7.263892,: 
1827,LGKO,EKCH,Kos,Copenhagen,36.793335,27.091667,55.617917,12.655972,24314
1828,LGKO,LGAV,Kos,Athens,36.793335,27.091667,37.936358,23.944467,72918
1829,LGKO,EFHK,Kos,Helsinki,36.793335,27.091667,60.317222,24.963333,30928
1830,LGKO,LFSB,Kos,Mulhouse,36.793335,27.091667,47.589583,7.529914,21716
1831,LGKO,LLBG,Kos,Tel-aviv,36.793335,27.091667,32.011389,34.886667,42574
